;химшлак последний Al2O3;химшлак последний CaO;химшлак последний R;химшлак последний SiO2
986;0.01125;56.99275000000005;2.4495000000000022;0.0
987;0.0;55.83600000000001;2.2577500000000046;0.057999999999999996
988;0.014499999999999999;56.35200000000002;2.330750000000001;0.11375
989;0.0;57.086999999999996;2.3680000000000003;0.06475
990;0.0;55.772750000000016;2.241500000000006;0.057999999999999996
991;0.009250000000000001;58.90875;2.5077500000000033;0.057999999999999996
992;0.0;56.548749999999984;2.376250000000004;0.05925
993;0.01925;56.72124999999997;2.345750000000007;0.057999999999999996
994;0.0;55.35275000000001;2.2567500000000074;0.0
995;0.03875000000000001;60.819499999999934;2.592750000000001;0.057999999999999996
996;0.0245;59.27575000000002;2.455250000000004;0.0
997;0.01175;59.05000000000001;2.449250000000001;0.0
998;0.0;60.54250000000005;2.5247500000000005;0.11574999999999999
999;0.0;59.632000000000005;2.454750000000003;0.0
1000;0.0;54.88174999999999;2.218750000000008;0.1175
1001;0.0;56.69300000000009;2.325750000000005;0.12050000000000001
1002;0.0;60.03375000000001;2.5197500000000006;0.0
1003;0.0;56.69924999999998;2.2572500000000066;0.12725
1004;0.011000000000000001;54.625499999999995;2.1827500000000075;0.057999999999999996
1005;0.009250000000000001;55.29949999999999;2.171250000000009;0.049
1006;0.05474999999999999;58.81824999999998;2.488249999999998;0.16274999999999998
1007;0.0;56.18325000000002;2.3155000000000054;0.0
1008;0.014499999999999999;55.31700000000005;2.1830000000000083;0.12274999999999998
1009;0.012;55.61200000000004;2.217500000000008;0.12274999999999998
1010;0.012;56.64725000000001;2.280000000000006;0.12274999999999998
1011;0.01125;58.95749999999996;2.417000000000002;0.057999999999999996
1012;0.01;56.19150000000004;2.2720000000000073;0.057999999999999996
1013;0.01;56.37799999999999;2.3072500000000065;0.057999999999999996
1014;0.02625;55.831250000000026;2.270750000000003;0.0
1015;0.04125;57.661249999999924;2.4260000000000095;0.0
1016;0.02575;59.56599999999999;2.5037500000000006;0.0645
1017;0.0;55.79424999999998;2.3165000000000044;0.0645
1018;0.0;55.57700000000008;2.216250000000009;0.057999999999999996
1019;0.009250000000000001;54.18775000000006;2.16925000000001;0.0
1020;0.01775;55.29775000000004;2.1605000000000096;0.068
1021;0.02025;58.43475000000009;2.429499999999999;0.057999999999999996
1022;0.022250000000000002;54.15425000000005;2.1855000000000078;0.1175
1023;0.009250000000000001;56.95024999999994;2.4852500000000015;0.057999999999999996
1024;0.0115;56.53849999999996;2.444000000000004;0.06475
1025;0.0;58.01999999999995;2.449500000000004;0.0
1026;0.01;56.83100000000001;2.279250000000009;0.0
1027;0.02375;56.24549999999996;2.4087500000000026;0.12274999999999998
1028;0.025999999999999995;55.92424999999999;2.415250000000004;0.0
1029;0.0115;56.17724999999995;2.3147500000000063;0.057999999999999996
1030;0.0115;57.03775;2.3075000000000085;0.057999999999999996
1031;0.0325;56.18049999999998;2.388750000000004;0.0
1032;0.0;55.666000000000025;2.3650000000000033;0.0
1033;0.0;55.23150000000001;2.234000000000008;0.057999999999999996
1034;0.084;56.389749999999985;2.340250000000004;0.34325000000000006
1035;0.0;0.0;0.0;0.0
1036;0.013500000000000002;57.0615;2.4347500000000064;0.0
1037;0.0;55.528250000000014;2.2307500000000076;0.057999999999999996
1038;0.013500000000000002;54.06100000000001;2.2185000000000072;0.06525
1039;0.0;54.616500000000016;2.213500000000007;0.052750000000000005
1040;0.0;57.532500000000034;2.3877500000000023;0.06525
1041;0.0;55.46124999999999;2.176000000000008;0.057999999999999996
1042;0.0;55.18850000000003;2.177750000000007;0.057999999999999996
1043;0.02775;53.49425000000006;2.1860000000000066;0.0
1044;0.0;0.0;0.0;0.0
1045;0.023250000000000003;54.54524999999998;2.3862500000000053;0.0
1046;0.0;55.14049999999998;2.2207500000000078;0.057999999999999996
1047;0.0;54.82550000000003;2.210500000000007;0.0
1048;0.022249999999999995;56.66975000000005;2.454000000000005;0.0
1049;0.01275;57.45149999999993;2.473500000000006;0.057999999999999996
1050;0.0;55.16550000000004;2.232000000000007;0.06475
1051;0.0115;54.961000000000006;2.266000000000006;0.06475
1052;0.0115;55.98200000000003;2.2907500000000036;0.0
1053;0.01375;59.40800000000003;2.6362499999999973;0.051500000000000004
1054;0.024249999999999997;57.45524999999996;2.5615000000000028;0.0
1055;0.0;54.912500000000044;2.2012500000000075;0.06475
1056;0.024249999999999997;59.518500000000024;2.4860000000000007;0.0
1057;0.013500000000000002;57.023499999999984;2.402749999999999;0.06525
1058;0.018500000000000003;57.55224999999998;2.428999999999999;0.24075
1059;0.0;55.151750000000064;2.19625000000001;0.0
1060;0.0;54.29000000000003;2.173750000000007;0.0
1061;0.0;55.46850000000005;2.2055000000000105;0.0
1062;0.013500000000000002;56.17050000000002;2.2212500000000084;0.06525
1063;0.014499999999999999;54.59275000000003;2.1835000000000075;0.13324999999999998
1064;0.0;57.19825000000004;2.3925000000000023;0.06475
1065;0.00975;56.032249999999955;2.2837500000000044;0.0
1066;0.02775;59.85225000000002;2.4652500000000024;0.0545
1067;0.0;56.91524999999998;2.344750000000003;0.12775
1068;0.06149999999999999;59.32975000000002;2.4797499999999992;0.17875
1069;0.02625;59.68999999999997;2.514249999999997;0.1265
1070;0.0;56.34300000000002;2.235500000000007;0.12775
1071;0.00975;56.465500000000056;2.436750000000002;0.0645
1072;0.0;55.87625000000002;2.240000000000006;0.057999999999999996
1073;0.013500000000000002;60.56350000000005;2.5765000000000002;0.11925000000000001
1074;0.01;56.61024999999998;2.2982500000000057;0.18
1075;0.01;56.04574999999994;2.271500000000008;0.0
1076;0.01925;56.017249999999976;2.2997500000000066;0.057999999999999996
1077;0.01975;56.19449999999996;2.263250000000004;0.057999999999999996
1078;0.01125;56.33649999999999;2.250500000000006;0.057999999999999996
1079;0.02875;55.95650000000001;2.265500000000007;0.10800000000000001
1080;0.0;0.0;0.0;0.0
1081;0.044500000000000005;55.66099999999996;2.3860000000000037;0.057999999999999996
1082;0.01775;52.12749999999999;2.212250000000009;0.06475
1083;0.0275;58.29850000000001;2.5047499999999987;0.0
1084;0.013500000000000002;58.160999999999966;2.505000000000002;0.0
1085;0.013500000000000002;60.50625000000004;2.563750000000001;0.0
1086;0.048249999999999994;60.42825000000003;2.5405000000000024;0.0545
1087;0.01775;55.919500000000006;2.4132500000000032;0.06475
1088;0.013500000000000002;59.60150000000002;2.5314999999999994;0.0
1089;0.00975;56.55124999999999;2.331000000000002;0.0625
1090;0.0275;60.46900000000002;2.584249999999999;0.1265
1091;0.0;57.906500000000015;2.40475;0.0
1092;0.01775;54.45999999999998;2.2415000000000087;0.1175
1093;0.0;56.230749999999986;2.294750000000002;0.31475000000000003
1094;0.0;56.38500000000002;2.4157500000000054;0.0
1095;0.0;55.18724999999997;2.242250000000008;0.12899999999999998
1096;0.021;55.018999999999984;2.210500000000005;0.12100000000000001
1097;0.02175;55.57600000000004;2.2852500000000022;0.237
1098;0.019;56.68575;2.449000000000007;0.05
1099;0.0;56.407999999999944;2.3667500000000037;0.057999999999999996
1100;0.0115;53.995500000000035;2.213750000000007;0.057999999999999996
1101;0.0;58.365;2.46075;0.0
1102;0.0;56.342000000000006;2.2990000000000044;0.0
1103;0.0105;57.34024999999995;2.3387500000000045;0.18899999999999997
1104;0.01175;57.391249999999964;2.370500000000007;0.0
1105;0.0115;56.22299999999996;2.330500000000002;0.0
1106;0.01775;58.034250000000014;2.43;0.057999999999999996
1107;0.0;54.38375000000002;2.2990000000000013;0.11800000000000001
1108;0.012;54.61525000000008;2.224750000000008;0.057999999999999996
1109;0.0;55.07425000000001;2.2475000000000023;0.057999999999999996
1110;0.0;58.544999999999945;2.4884999999999984;0.06475
1111;0.012;57.25774999999992;2.421500000000004;0.12225
1112;0.013500000000000002;55.53599999999995;2.3644999999999974;0.06525
1113;0.04025;59.35700000000004;2.460750000000003;0.12125
1114;0.025;56.419500000000006;2.341750000000002;0.05575
1115;0.0;0.0;0.0;0.0
1116;0.013500000000000002;57.63374999999994;2.4565000000000015;0.0
1117;0.0;54.57724999999999;2.253500000000006;0.11074999999999999
1118;0.0;58.21249999999993;2.4925000000000015;0.06125
1119;0.016000000000000004;58.30049999999996;2.5167500000000023;0.1745
1120;0.013500000000000002;57.15875;2.4342500000000022;0.0
1121;0.0;59.44325000000004;2.6240000000000006;0.0
1122;0.02025;56.31925000000001;2.3860000000000015;0.0
1123;0.013999999999999997;57.18724999999998;2.3702499999999973;0.0
1124;0.013999999999999997;54.45475000000003;2.277000000000003;0.0
1125;0.023999999999999994;56.74249999999997;2.301500000000005;0.0
1126;0.025;58.927249999999994;2.4382499999999996;0.109
1127;0.013500000000000002;58.81324999999998;2.4710000000000005;0.06475
1128;0.0;55.04975000000001;2.3352500000000016;0.0
1129;0.013500000000000002;56.147500000000015;2.280500000000005;0.0
1130;0.02;55.145999999999965;2.2482500000000054;0.0
1131;0.0;59.042250000000024;2.4897499999999995;0.0
1132;0.0;55.61899999999997;2.3080000000000016;0.12725
1133;0.0;55.51125000000001;2.339999999999999;0.0
1134;0.0;59.796500000000044;2.56075;0.057
1135;0.0;59.24600000000007;2.5702500000000033;0.0
1136;0.01075;54.65225000000002;2.2112500000000064;0.0625
1137;0.01225;55.27899999999999;2.2402500000000067;0.06475
1138;5.148250000000001;55.73625000000002;2.5002500000000047;22.328749999999996
1139;4.9282500000000065;56.07875000000003;2.2847500000000034;24.126499999999982
1140;0.0;54.96875000000002;2.254250000000002;0.0625
1141;4.861249999999995;59.27;2.6629999999999967;22.462500000000006
1142;5.144500000000001;59.58875000000006;2.547250000000004;23.682750000000002
1143;5.073250000000001;57.8854999999999;2.4432500000000066;23.78425
1144;0.0;0.0;0.0;0.0
1145;0.022750000000000003;59.33024999999998;2.4619999999999993;0.057999999999999996
1146;0.013500000000000002;60.199750000000016;2.6209999999999978;0.06924999999999999
1147;0.0;59.57524999999999;2.5835000000000035;0.057999999999999996
1148;0.0;56.37100000000004;2.4675000000000056;0.057999999999999996
1149;0.01125;58.87999999999999;2.512250000000003;0.057999999999999996
1150;0.014499999999999999;55.39600000000004;2.2740000000000054;0.0
1151;0.013999999999999997;57.30124999999999;2.341250000000001;0.0
1152;0.0;57.98774999999992;2.4740000000000064;0.11525
1153;0.0115;55.50975000000001;2.361250000000005;0.06475
1154;0.009499999999999998;57.15974999999996;2.458250000000004;0.0
1155;0.0;58.55350000000005;2.550499999999999;0.06525
1156;0.0;56.250749999999954;2.3150000000000035;0.057999999999999996
1157;0.009250000000000001;56.450250000000025;2.361000000000003;0.06525
1158;0.025;59.06675000000002;2.6507499999999977;0.17300000000000001
1159;0.01;59.04174999999996;2.543000000000004;0.057999999999999996
1160;0.0;59.50425000000005;2.5665000000000004;0.057999999999999996
1161;0.024000000000000004;59.58300000000004;2.5780000000000007;0.17800000000000002
1162;0.03225;59.427499999999974;2.581999999999997;0.28950000000000004
1163;0.0;59.810500000000005;2.503250000000001;0.0
1164;0.0;57.36275000000004;2.467000000000003;0.06475
1165;0.0235;59.65149999999998;2.60025;0.11425
1166;0.01275;60.592000000000056;2.6070000000000015;0.12399999999999999
1167;0.07300000000000001;60.31250000000002;2.548500000000002;0.1175
1168;0.03375;60.19449999999998;2.5284999999999997;0.057999999999999996
1169;0.022250000000000002;60.13500000000002;2.6292499999999976;0.1165
1170;0.022250000000000002;61.418500000000016;2.6054999999999997;0.052750000000000005
1171;0.013500000000000002;59.596749999999936;2.6202499999999964;0.11725000000000002
1172;0.01;54.619499999999945;2.245000000000007;0.05575
1173;0.01;57.49549999999996;2.3235000000000086;0.17375
1174;0.01175;54.81199999999999;2.2377500000000055;0.12050000000000001
1175;0.03900000000000001;55.810249999999975;2.277750000000006;0.0545
1176;0.02825;55.80949999999998;2.335500000000007;0.0645
1177;0.0;56.73049999999999;2.4615000000000036;0.0
1178;0.05375;58.232249999999894;2.404000000000009;0.06924999999999999
1179;0.0105;59.18374999999999;2.4539999999999993;0.0
1180;0.020999999999999998;56.25249999999992;2.4885000000000055;0.0
1181;0.0105;60.31950000000002;2.5940000000000003;0.0
1182;0.0;57.837749999999936;2.3780000000000068;0.10800000000000001
1183;0.013500000000000002;60.94150000000014;2.6167500000000006;0.0545
1184;0.024000000000000004;60.34700000000007;2.6259999999999986;0.05325
1185;0.0155;59.01774999999995;2.509250000000005;0.11975000000000001
1186;0.013500000000000002;58.55349999999998;2.439749999999999;0.12875
1187;0.02875;59.0285;2.5307499999999994;0.12875
1188;0.014499999999999999;56.774249999999945;2.3165000000000022;0.06525
1189;0.0;56.067750000000025;2.283500000000004;0.06525
1190;0.0;59.1595;2.5374999999999996;0.06375
1191;0.0;56.129;2.3637500000000067;0.0
1192;0.01125;58.06874999999987;2.4600000000000057;0.0
1193;0.0;60.74300000000001;2.541750000000001;0.0
1194;0.023250000000000003;58.89424999999999;2.4777500000000017;0.057999999999999996
1195;0.0;58.47174999999999;2.4920000000000018;0.052750000000000005
1196;0.0;59.56599999999991;2.54075;0.057999999999999996
1197;0.0;57.87675000000001;2.5122500000000034;0.06525
1198;0.029750000000000002;58.806000000000004;2.553249999999998;0.218
1199;0.0;0.0;0.0;0.0
1200;0.0;0.0;0.0;0.0
1201;0.0;0.0;0.0;0.0
1202;0.0335;58.78850000000004;2.49075;0.057999999999999996
1203;0.05449999999999999;59.679500000000054;2.6449999999999996;0.057999999999999996
1204;0.013999999999999997;56.63750000000004;2.3894999999999995;0.0
1205;0.022249999999999995;57.50699999999998;2.436500000000001;0.0
1206;0.013999999999999997;58.06050000000001;2.4559999999999995;0.05775000000000001
1207;0.013999999999999997;57.87625000000003;2.474750000000001;0.060250000000000005
1208;0.0;57.75700000000003;2.452500000000001;0.11025
1209;0.0;58.76274999999999;2.5300000000000007;0.0645
1210;0.00975;58.83600000000008;2.4784999999999995;0.06475
1211;0.0;57.435999999999986;2.4055000000000044;0.0545
1212;0.02025;57.95075000000006;2.515750000000001;0.0
1213;0.02175;57.14224999999994;2.4980000000000047;0.0
1214;0.0;57.69949999999997;2.4862500000000005;0.05775000000000001
1215;0.03125;58.82775000000001;2.474;0.0
1216;0.01125;58.80500000000001;2.48475;0.0
1217;4.5344999999999995;58.602499999999985;2.5640000000000005;22.631999999999998
1218;0.059;53.64224999999997;2.2715000000000023;0.24275
1219;0.051000000000000004;53.88749999999999;2.229250000000004;0.057
1220;0.0;55.116250000000015;2.288500000000003;0.057999999999999996
1221;0.0;0.0;0.0;0.0
1222;0.0;57.54574999999999;2.4487500000000018;0.057999999999999996
1223;0.0;56.428000000000004;2.391250000000005;0.11474999999999999
1224;0.009250000000000001;57.98399999999995;2.422;0.12775
1225;0.01;59.30825000000001;2.5060000000000007;0.057999999999999996
1226;0.019;55.140999999999984;2.272250000000006;0.11474999999999999
1227;0.041999999999999996;60.31249999999997;2.5935000000000006;0.057999999999999996
1228;4.418249999999997;59.57575000000003;2.6182499999999975;22.90225000000003
1229;4.52575;56.391000000000034;2.3312500000000047;24.489499999999985
1230;4.519250000000002;56.72024999999998;2.3640000000000074;23.717000000000002
1231;4.287000000000002;59.48975000000002;2.5202500000000003;23.838999999999984
1232;0.01225;59.13775000000004;2.469250000000004;0.315
1233;0.009250000000000001;56.68349999999995;2.4472500000000026;0.12274999999999998
1234;0.0;55.33024999999996;2.2510000000000083;0.06475
1235;0.022000000000000002;59.22699999999998;2.5482500000000003;0.06475
1236;0.045250000000000005;57.47549999999992;2.4825000000000017;0.09725000000000002
1237;0.03;58.796749999999975;2.515250000000002;0.14825000000000002
1238;0.0;59.04325000000003;2.54075;0.11199999999999999
1239;0.06449999999999999;59.47924999999999;2.5922499999999973;0.19075
1240;0.0;56.60974999999997;2.3592500000000034;0.0
1241;0.02775;60.095000000000006;2.4952500000000013;0.057999999999999996
1242;0.036250000000000004;58.25399999999991;2.4675000000000025;0.0
1243;5.5437499999999975;58.07349999999999;2.579000000000001;22.46450000000001
1244;5.4979999999999976;58.82049999999998;2.6032500000000027;22.629249999999992
1245;0.0;56.31625000000006;2.336500000000001;0.0
1246;0.014499999999999999;56.32750000000003;2.3209999999999997;0.057999999999999996
1247;5.384999999999996;58.96300000000002;2.6342499999999998;22.83274999999999
1248;5.133249999999996;59.88225000000003;2.6289999999999987;22.95025000000001
1249;5.415749999999997;56.69675000000002;2.5050000000000052;22.651
1250;0.013999999999999997;57.84625000000001;2.496500000000001;0.11725000000000002
1251;0.013500000000000002;55.59075000000001;2.3167500000000025;0.0645
1252;0.0;58.03375000000002;2.4825000000000004;0.13075
1253;0.0675;59.45025000000001;2.5504999999999978;0.0645
1254;0.0;57.26674999999998;2.4252499999999997;0.0
1255;0.0155;57.67949999999997;2.4630000000000014;0.0
1256;0.01125;58.92949999999993;2.5250000000000052;0.0545
1257;0.013500000000000002;57.94699999999998;2.5067500000000003;0.0
1258;0.0;59.54800000000003;2.572500000000004;0.0
1259;0.01;56.55649999999996;2.2910000000000057;0.064
1260;0.013500000000000002;59.78049999999997;2.5770000000000017;0.0645
1261;0.0;57.16375000000002;2.389749999999999;0.0
1262;0.0;58.16649999999998;2.4675;0.06525
1263;0.02775;56.50475;2.3892499999999997;0.057999999999999996
1264;0.0;56.28700000000001;2.2385000000000073;0.0
1265;0.0;55.552000000000035;2.229250000000006;0.057999999999999996
1266;0.0;0.0;0.0;0.0
1267;0.0;56.20149999999997;2.3545000000000043;0.0545
1268;0.013999999999999997;58.769749999999995;2.5572500000000016;0.057999999999999996
1269;0.01125;57.114499999999964;2.4287499999999995;0.1725
1270;0.022750000000000003;57.88825000000004;2.52975;0.057999999999999996
1271;0.0;0.0;0.0;0.0
1272;0.0;0.0;0.0;0.0
1273;0.0;0.0;0.0;0.0
1274;0.0;0.0;0.0;0.0
1275;0.02375;59.28575000000003;2.5512500000000022;0.19
1276;0.0;59.87549999999998;2.5602500000000004;0.11925000000000001
1277;0.0;59.97549999999999;2.606000000000001;0.12175000000000001
1278;0.0;55.55000000000001;2.212750000000008;0.0575
1279;0.02025;54.05275000000002;2.2067500000000075;0.0
1280;0.014499999999999999;56.560249999999996;2.3350000000000053;0.0
1281;0.01;54.83949999999997;2.2202500000000085;0.0
1282;0.028499999999999998;56.33800000000005;2.432750000000002;0.0
1283;0.01775;57.52375000000001;2.331749999999999;0.0
1284;0.014499999999999999;54.9715;2.2972499999999996;0.0
1285;0.02025;56.40175000000003;2.4815000000000023;0.052750000000000005
1286;0.013999999999999997;55.647249999999964;2.391000000000001;0.057999999999999996
1287;0.022250000000000002;55.76025000000004;2.3647500000000057;0.12274999999999998
1288;0.013500000000000002;58.00674999999999;2.4825;0.06475
1289;0.014499999999999999;56.998500000000064;2.4845000000000037;0.0
1290;0.02025;57.64425000000003;2.511750000000001;0.0645
1291;0.014499999999999999;56.487499999999955;2.4730000000000043;0.0645
1292;0.013500000000000002;59.864750000000015;2.598250000000002;0.0545
1293;5.617999999999998;56.55999999999994;2.5377500000000044;22.431000000000022
1294;0.0;55.516749999999945;2.284000000000005;0.06475
1295;0.01;60.13049999999999;2.6305000000000014;0.057999999999999996
1296;0.013500000000000002;58.162999999999904;2.5272500000000035;0.0
1297;5.120999999999999;55.37624999999999;2.381250000000003;23.563500000000026
1298;0.013500000000000002;55.71749999999998;2.3692500000000027;0.1175
1299;0.02475;56.75124999999999;2.4827500000000047;0.052750000000000005
1300;5.257499999999996;56.899500000000025;2.5170000000000026;22.893750000000008
1301;0.025750000000000002;58.11774999999997;2.556250000000003;0.0645
1302;0.0;58.38574999999996;2.5830000000000024;0.12524999999999997
1303;5.186749999999994;59.33300000000005;2.5847499999999983;23.052750000000014
1304;5.252999999999998;57.20649999999995;2.578250000000007;22.711500000000022
1305;5.13025;59.54249999999999;2.486250000000001;23.004750000000023
1306;5.6427499999999915;58.481;2.588250000000002;22.44450000000001
1307;5.547500000000002;58.80824999999994;2.6252499999999994;22.443500000000018
1308;5.470750000000001;58.17349999999996;2.5284999999999993;22.809750000000005
1309;5.193750000000002;56.806749999999994;2.476500000000003;23.07625
1310;5.011000000000001;56.97124999999989;2.484750000000002;22.872000000000025
1311;4.928249999999999;56.35699999999999;2.406750000000003;23.635500000000008
1312;5.4912499999999955;60.03549999999998;2.5919999999999983;22.461749999999988
1313;4.8824999999999985;56.78450000000001;2.422750000000005;22.95074999999998
1314;4.2589999999999995;54.47849999999998;2.226500000000008;24.70874999999999
1315;4.884250000000001;54.30875000000001;2.3030000000000035;23.884250000000016
1316;4.6090000000000035;53.39100000000001;2.201000000000007;24.36800000000002
1317;5.270000000000006;55.175249999999984;2.4260000000000037;23.035500000000006
1318;5.55825;56.310500000000026;2.52375;22.829999999999988
1319;5.3364999999999965;56.92349999999992;2.47025;23.221499999999995
1320;4.807750000000002;52.288250000000026;2.1847500000000077;24.095000000000013
1321;4.494749999999998;57.674500000000016;2.4395;23.74500000000002
1322;0.013500000000000002;56.903249999999986;2.50375;0.05525
1323;5.377749999999995;56.17625000000002;2.5685000000000042;22.447499999999994
1324;0.0;0.0;0.0;0.0
1325;5.200750000000003;55.60150000000002;2.499000000000004;22.804250000000007
1326;4.840500000000001;55.850499999999954;2.3700000000000063;23.818250000000003
1327;5.400500000000001;58.68599999999998;2.551250000000002;23.023250000000008
1328;5.45375;59.462749999999986;2.645249999999999;22.215
1329;5.099000000000003;57.04275000000005;2.3879999999999977;23.427999999999987
1330;5.29275;54.990249999999996;2.3520000000000008;23.511500000000016
1331;5.584249999999997;58.836000000000006;2.537250000000001;22.751500000000018
1332;5.321500000000002;58.65050000000004;2.5307500000000003;22.90874999999999
1333;5.0714999999999995;54.23275000000002;2.2855000000000043;23.818500000000025
1334;5.138999999999997;60.078750000000106;2.6719999999999997;22.263000000000023
1335;5.807000000000001;56.271499999999975;2.5287500000000036;22.742499999999996
1336;5.763249999999992;58.97750000000003;2.6077500000000033;22.115999999999975
1337;5.084999999999999;59.72525000000003;2.478999999999998;23.638250000000014
1338;5.750499999999997;56.27949999999994;2.4970000000000026;22.939250000000012
1339;5.040749999999998;57.857249999999915;2.521250000000005;23.02275000000002
1340;5.459249999999997;56.83550000000002;2.540000000000001;22.647250000000014
1341;5.904999999999993;56.130249999999975;2.5560000000000023;22.4155
1342;5.607750000000002;58.803750000000036;2.6100000000000017;22.551750000000006
1343;5.219500000000002;55.95174999999999;2.402750000000006;23.669250000000016
1344;5.12325;53.71975000000006;2.3025000000000033;23.55525000000001
1345;4.747000000000001;56.137;2.3517500000000076;23.879750000000016
1346;4.836000000000002;53.47774999999994;2.250500000000005;23.980000000000018
1347;5.189000000000004;53.79925000000005;2.231250000000007;24.051749999999974
1348;5.530750000000001;53.77125;2.3012500000000036;23.8435
1349;5.606999999999996;56.071;2.5010000000000043;22.595249999999986
1350;5.612250000000001;56.99850000000004;2.516000000000002;22.747750000000007
1351;5.443750000000002;54.52849999999995;2.280250000000004;23.79475
1352;5.238750000000003;54.75249999999997;2.2867500000000036;24.44000000000001
1353;0.0;0.0;0.0;0.0
1354;4.7305;54.80350000000011;2.21500000000001;24.858500000000014
1355;5.782749999999994;55.81475;2.5502500000000037;22.206249999999997
1356;4.810000000000005;55.05424999999998;2.2615000000000034;24.50699999999999
1357;5.170500000000001;54.585999999999984;2.282750000000003;23.804750000000027
1358;4.805500000000001;53.77025000000003;2.2250000000000063;24.393750000000026
1359;5.2650000000000015;56.68075000000002;2.413249999999998;23.379999999999985
1360;5.464750000000001;58.182499999999976;2.5264999999999977;23.105249999999998
1361;5.213750000000001;56.28799999999998;2.381000000000003;23.669999999999995
1362;4.763999999999993;56.77024999999994;2.356250000000003;24.30649999999998
1363;5.212499999999999;57.06974999999993;2.524500000000002;22.82399999999999
1364;5.356750000000001;58.98774999999995;2.4897499999999995;22.616499999999984
1365;5.383499999999998;59.428999999999995;2.6834999999999978;22.479250000000015
1366;5.369500000000004;56.447999999999986;2.4412500000000046;23.011749999999978
1367;5.250250000000002;58.745000000000026;2.614499999999999;22.53149999999998
1368;0.0;0.0;0.0;0.0
1369;4.794749999999999;54.42074999999997;2.183500000000009;24.905750000000026
1370;4.613499999999998;54.268750000000026;2.1750000000000087;25.00325000000001
1371;5.233999999999998;56.73275000000002;2.447999999999997;23.198999999999998
1372;4.980500000000002;54.72950000000004;2.2782500000000057;23.870249999999995
1373;4.925749999999999;54.865750000000034;2.2525000000000066;23.99800000000002
1374;4.955250000000003;54.75974999999998;2.3167500000000003;23.46650000000001
1375;5.4199999999999955;57.75099999999994;2.5035;22.971500000000002
1376;5.053750000000004;55.620999999999974;2.3917500000000036;23.436249999999994
1377;4.975000000000003;57.17074999999994;2.4357500000000036;23.72524999999997
1378;4.802249999999999;56.61074999999999;2.4850000000000043;22.90525000000002
1379;5.082249999999998;58.32525;2.575500000000003;22.850000000000033
1380;5.311749999999998;58.24650000000001;2.5767499999999988;23.008000000000003
1381;4.755000000000009;55.197500000000026;2.2965000000000044;23.985000000000028
1382;4.745500000000004;54.369499999999995;2.270000000000005;24.443000000000012
1383;5.834500000000004;55.47825000000003;2.3765000000000027;23.349750000000004
1384;4.802500000000006;55.25850000000004;2.284000000000005;24.53850000000002
1385;5.518499999999997;58.73824999999997;2.613000000000004;22.486750000000015
1386;4.8355;54.873249999999956;2.3012500000000022;23.82700000000002
1387;5.2592500000000015;54.889500000000005;2.3650000000000015;23.12525000000003
1388;5.789500000000001;55.63149999999997;2.547000000000006;22.32975
1389;4.70625;53.74550000000006;2.208000000000007;24.59225
1390;5.131749999999999;57.994749999999996;2.4767500000000027;23.175000000000008
1391;5.268000000000003;56.16675000000001;2.476500000000002;23.056750000000026
1392;5.0474999999999985;55.57375000000002;2.4715000000000074;22.83425000000001
1393;5.43099999999999;57.81824999999995;2.5990000000000024;22.167250000000003
1394;5.401249999999999;56.057500000000054;2.526250000000006;22.54900000000002
1395;5.018749999999996;58.33025000000002;2.628;22.29150000000001
1396;5.164999999999996;58.24874999999997;2.519000000000003;22.715750000000003
1397;5.164250000000001;60.01650000000001;2.6700000000000017;22.216249999999977
1398;5.209500000000009;52.97599999999998;2.2872500000000047;23.577000000000012
1399;5.611500000000001;56.77875000000001;2.427000000000001;23.09499999999999
1400;5.259499999999998;59.81249999999997;2.6212499999999976;22.312249999999995
1401;5.350999999999995;58.40924999999995;2.577750000000002;22.84699999999999
1402;5.139250000000005;54.054500000000004;2.262500000000006;23.563249999999996
1403;5.203250000000005;53.814500000000045;2.3207500000000016;23.5865
1404;5.245999999999998;60.12774999999998;2.63725;22.426250000000017
1405;4.875750000000004;55.11250000000004;2.3122500000000024;23.917250000000003
1406;5.515749999999998;57.61499999999998;2.497000000000002;22.901250000000015
1407;5.261500000000003;55.738499999999995;2.482250000000003;22.883750000000024
1408;5.003500000000003;55.382000000000005;2.422750000000006;23.201500000000024
1409;4.647000000000002;56.2765;2.4907500000000042;23.180500000000016
1410;5.5395;57.02374999999999;2.510250000000003;22.596250000000026
1411;5.122750000000002;56.82224999999997;2.4832500000000026;22.904500000000017
1412;5.464500000000006;56.39474999999999;2.4492500000000037;23.088500000000014
1413;5.332250000000001;53.87000000000003;2.345000000000006;23.59175000000001
1414;4.9700000000000015;54.23249999999999;2.3092500000000022;23.763999999999967
1415;5.720249999999997;57.29575;2.5140000000000042;22.80200000000002
1416;4.843499999999998;55.32550000000002;2.2750000000000057;23.86150000000001
1417;5.206000000000002;55.76649999999998;2.4307500000000033;23.09750000000003
1418;5.060999999999997;55.33000000000005;2.4202500000000042;22.474000000000004
1419;4.286249999999999;55.247000000000014;2.216250000000006;24.838
1420;4.740999999999997;57.3022499999999;2.459250000000004;23.025000000000006
1421;4.668999999999998;56.17049999999998;2.3122500000000032;23.780250000000006
1422;4.801000000000001;55.77874999999998;2.278750000000005;23.870000000000005
1423;5.1002500000000035;56.00600000000004;2.5030000000000046;22.71025000000001
